ticker,day,success_oper_flag,timeout_flag,end_of_interval_flag,best_risk,best_risk_days,min_risk,min_risk_days,max_risk,max_risk_days
BBAS3,2018-11-28,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-11-29,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-11-30,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-12-03,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-12-04,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-12-05,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-12-06,1,0,1,0.0111,2,0.0091,2,0.0241,15
BBAS3,2018-12-07,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-12-10,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-12-11,1,0,1,0.0256,12,0.0191,12,0.0256,12
BBAS3,2018-12-12,1,0,1,0.0255,11,0.0127,10,0.0255,11
BBAS3,2018-12-13,1,0,1,0.0117,2,0.0083,2,0.0271,10
BBAS3,2018-12-14,1,0,1,0.0207,9,0.006,4,0.0207,9
BBAS3,2018-12-17,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-12-18,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-12-19,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-12-20,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-12-21,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-12-26,1,0,1,0.0207,3,0.0166,3,0.0207,3
BBAS3,2018-12-27,1,0,1,0.0166,2,0.0049,2,0.0166,2
BBAS3,2018-12-28,0,0,1,0.0,0,0.0,0,0.0,0
